CountryCode,Year,TreeCoverLoss_ha,GrossEmissions_Co2_all_gases_Mg
SXM,2016,0.146482615,49.27178903
TCA,2016,4.220231683,723.2453011
TGO,2016,242.4749298,73088.12495
THA,2016,4805.668526,2709138.428
TTO,2016,153.1260346,89363.07396
TWN,2016,98.77713512,55597.54285
TZA,2016,2227.292375,945429.8168
UGA,2016,4314.349554,1933007.904
USA,2016,285.4659776,124140.5598
VCT,2016,5.920675778,3243.434272
VEN,2016,84705.20917,51078425.55
VGB,2016,1.388675367,686.6556472
VIR,2016,1.828106113,899.4697553
VNM,2016,68854.69784,46938641.24
VUT,2016,224.702294,124623.2561
ZAF,2016,594.9223335,362346.1955
ZMB,2016,2854.919062,1315527.275
ZWE,2016,50.40908092,29402.71006
AGO,2017,11179.88971,6137456.836
ARG,2017,17189.45997,6626702.868
AUS,2017,5.61652946,3087.294121
BDI,2017,13.98164638,6823.581353
BEN,2017,1.451625502,394.6541464
BGD,2017,414.4234286,246608.7661
BHS,2017,16.37858786,2085.258986
BLZ,2017,6591.132653,3004865.11
BOL,2017,270345.671,135545594.5
BRA,2017,2134649.254,1296022217
BRN,2017,518.1643568,421887.2141
BTN,2017,790.505254,489115.3018
CAF,2017,15442.8644,9702579.901
CHN,2017,2380.017305,1373406.837
CIV,2017,20418.08903,9454968.34
CMR,2017,89782.55362,55072805.27
COD,2017,471867.8354,328482879.5
COG,2017,26702.97126,17799978.11
COL,2017,161945.1141,102818550.2
COM,2017,17.8385607,10432.58047
CRI,2017,7695.281366,4119656.668
CUB,2017,28907.02087,12151814.88
CYM,2017,37.42764855,7955.418835
DMA,2017,14942.66381,8755595.53
DOM,2017,1574.769155,706721.225
ECU,2017,21085.45428,16082867.5
ETH,2017,7630.898869,4227172.571
FJI,2017,565.7276502,329990.4944
GAB,2017,22915.86406,14967724.91
GHA,2017,7689.428254,3382959.987
GIN,2017,1675.854047,847620.235
GLP,2017,3.106796075,1530.45678
GNB,2017,504.3360185,155301.6269
GNQ,2017,6468.080033,4343699.248
GTM,2017,22035.55693,11260793.98
GUF,2017,2739.336436,2213382.699
GUY,2017,13505.10381,9534056.965
HND,2017,37700.09343,20981397.74
HTI,2017,379.3903541,184629.8057
IDN,2017,373255.3246,291507945.8
IND,2017,29563.2694,16512242.8
JAM,2017,355.286159,193291.1667
KEN,2017,3133.962535,1501779.148
KHM,2017,53749.68674,34848667.62
LAO,2017,60710.98895,35578379.4
LBR,2017,24957.04217,12023355.09
LCA,2017,18.23518514,10842.10682
LKA,2017,627.3698402,258712.4899
MAF,2017,0.512608268,214.0223789
MDG,2017,109600.6126,60337313.18
MEX,2017,55701.53441,24244656.03
MMR,2017,39688.83219,24538195.55
MOZ,2017,3278.99858,1793096.123
MTQ,2017,5.062964021,2458.117233
MWI,2017,28.50538565,16237.11599
MYS,2017,162416.5763,123519213.7
NGA,2017,17389.4272,6916796.49
NIC,2017,150584.6412,85450879.15
NPL,2017,410.9599281,285081.9375
PAN,2017,5913.213898,3664045.541
PER,2017,181090.4315,119746848.5
PHL,2017,13698.3059,9300637.266
PNG,2017,63580.79861,52826687.58
PRI,2017,14999.81531,8650786.3
PRY,2017,70055.65114,26358814.58
RWA,2017,13.9120189,9285.900042
SEN,2017,0.22534268,109.9156046
SLB,2017,14326.94954,11854556.21
SLE,2017,4180.868974,1849663.946
SLV,2017,129.2437539,71385.91707
SSD,2017,234.9545204,129051.6869
SUR,2017,13717.52808,11441534.57
SXM,2017,0.732422419,286.7050887
TCA,2017,13.8770171,2567.978524
TGO,2017,9.701791423,3060.389138
THA,2017,3745.213932,2137519.354
TTO,2017,138.8390361,82403.44918
TWN,2017,150.5607773,88289.62537
TZA,2017,2204.338261,1021688.888
UGA,2017,4857.734353,2038677.056
USA,2017,26.25086378,11416.58588
VCT,2017,5.170857924,2923.739421
VEN,2017,43758.5465,24020482.14
VGB,2017,101.2764595,44388.01988
VIR,2017,51.55040522,25802.10825
VNM,2017,45011.7229,31734246.65
VUT,2017,187.7150249,118201.2307
ZAF,2017,2016.011562,883307.6592
ZMB,2017,3348.567931,1534428.006
ZWE,2017,275.4037567,162782.3036
ABW,2018,0.300630886,58.20997734
AGO,2018,13520.21089,7633970.864
ARG,2018,9493.50476,3460286.801
ATG,2018,3.888884299,934.753551
AUS,2018,0.379783395,188.0228602
BDI,2018,33.34515094,16237.16775
BEN,2018,0.229377378,70.24356403
BGD,2018,358.6781879,205653.1651
BHS,2018,14.09090115,1904.436835
BLZ,2018,4788.762501,2088190.367
BOL,2018,154488.5067,78440767.8
BRA,2018,1347132.984,894514536
BRN,2018,449.7864344,348750.1665
BTN,2018,406.2910796,257350.5115
CAF,2018,7741.613008,5026183.117
CHN,2018,1458.611342,833407.5218
CIV,2018,25668.73881,12246450.21
CMR,2018,57935.23763,37744923.95
COD,2018,481248.4773,334064029.9
COG,2018,26847.16606,17893758.44
COL,2018,176976.988,114613889.2
COM,2018,15.37452831,9530.866603
CRI,2018,1708.283733,1013632.664
CUB,2018,2551.89588,1236522.888
CYM,2018,24.87810694,4700.190668
DMA,2018,586.0259364,340368.1903
DOM,2018,293.7693897,126066.7036
ECU,2018,13220.47259,10026996.65
ETH,2018,3798.407641,2113512.137
FJI,2018,199.1469657,112521.246
GAB,2018,12250.92432,7986445.298
GHA,2018,12289.37838,5296931.454
GIN,2018,1138.126896,562885.4033
GLP,2018,8.803872706,4624.85965
GNB,2018,451.4709174,131511.8533
GNQ,2018,4036.201892,2652700.642
GTM,2018,18330.12106,9455583.001
GUF,2018,2616.749662,2137358.679
GUY,2018,7627.767158,5289942.898
HND,2018,32644.6535,18459683.92
HTI,2018,27.28893551,13595.84239
IDN,2018,339888.1981,265547669.6
IND,2018,19309.97629,10495326.55
JAM,2018,292.6522255,157654.8226
KEN,2018,2649.48825,1167762.189
KHM,2018,45537.92418,29191088.24
KNA,2018,0.956230571,414.7928242
LAO,2018,54580.97087,31789137.34
LBR,2018,27853.65102,13442523.27
LCA,2018,9.19254894,5702.065619
LKA,2018,437.3947115,197296.9439
MDG,2018,94773.59474,52962501.61
MEX,2018,45320.54762,20839810.35
MMR,2018,35912.73823,21881667.24
MOZ,2018,537.2416864,272844.8292
MSR,2018,3.467334301,1785.28096
MTQ,2018,2.159273416,1093.145573
MWI,2018,28.23847965,14687.64187
MYS,2018,144570.9697,110739958
NGA,2018,15182.77326,6105840.469
NIC,2018,32009.31388,19031176.22
NPL,2018,150.8420479,98014.81203
PAN,2018,6121.389666,3770836.446
PER,2018,140184.7,96240811.3
PHL,2018,9222.177125,6233154.575
PLW,2018,1.449790606,1075.706714
PNG,2018,77265.80279,64400137.54
PRI,2018,512.0602067,285757.1261
PRY,2018,25298.41395,8620971.813
RWA,2018,40.04688767,25741.6822
SEN,2018,0.150190841,32.71029211
SGP,2018,0.076911362,43.77353095
SLB,2018,13351.18339,11168987.01
SLE,2018,3400.908554,1507192.597
SLV,2018,79.85781082,45254.55481
SSD,2018,79.03006552,40721.18975
SUR,2018,15366.59416,12939211.26
TCA,2018,15.02092254,2542.131836
TGO,2018,2.215412106,620.4551088
THA,2018,1948.12197,1105751.38
TTO,2018,135.7261901,77917.08311
TWN,2018,83.12304557,41784.40315
TZA,2018,2263.264002,1016046.45
UGA,2018,4087.823821,1555870.457
USA,2018,88.22689844,40567.38981
VCT,2018,0.674335978,368.4779421
VEN,2018,30169.15143,16814089.4
VGB,2018,3.142858144,1286.818323
VIR,2018,17.03616142,7556.935548
VNM,2018,33385.8485,24626593.45
VUT,2018,238.9563389,168426.1983
ZAF,2018,777.5640652,477661.7744
ZMB,2018,2411.420891,1111280.612
ZWE,2018,27.40477649,15616.37819
AGO,2019,10005.44624,5637089.719
ARG,2019,8965.421703,3703076.013
AUS,2019,0.601736663,308.19236
BDI,2019,13.52170657,6334.130183
BEN,2019,2.828117056,825.1476526
BGD,2019,387.977858,229232.6558
BHS,2019,5.828129304,914.2213532
BLZ,2019,8744.477234,3796964.931
BOL,2019,290499.2784,140908889.7
BRA,2019,1361094.443,909275920.1
BRN,2019,447.7110179,337027.5529
BTN,2019,294.1218392,177391.2024
CAF,2019,11530.17791,7500316.658
CHN,2019,1362.955753,767724.4476
CIV,2019,11648.91272,5497237.531
CMR,2019,54422.19671,34716454.12
COD,2019,475245.7781,336504041.2
COG,2019,30647.66856,19917544.17
COL,2019,115089.8856,72197824.66
COM,2019,47.50996063,29776.43418
CRI,2019,1427.09379,823440.4748
CUB,2019,89.5012874,28962.40681
CYM,2019,1.308842344,552.3265317
DMA,2019,2.450196666,1440.184809
DOM,2019,510.1357977,215382.3059
ECU,2019,12231.48516,9305846.717
ETH,2019,7379.565706,4245201.987
FJI,2019,76.72889724,45988.06797
GAB,2019,13815.79352,9026790.97
GHA,2019,5822.220308,2551934.859
GIN,2019,1056.645638,531897.6962
GLP,2019,5.324552858,2947.564165
GNB,2019,372.2978678,128728.357
GNQ,2019,4276.543374,2848392.308
GTM,2019,30254.79356,15760636.06
GUF,2019,2270.861258,1861273.61
GUY,2019,12963.91788,8614073.859
HND,2019,32910.80906,18533195.02
HTI,2019,34.89830434,17848.39167
IDN,2019,323646.2979,252539773.2
IND,2019,17347.49352,9711799.075
JAM,2019,253.7081497,135268.2704
KEN,2019,2798.112952,1257601.651
KHM,2019,62886.07147,39904409.7
KNA,2019,1.544690951,740.3934905
LAO,2019,72037.90897,41852884.37
LBR,2019,23408.00564,11460538.73
LCA,2019,0.747293867,441.3192298
LKA,2019,412.0171403,169608.3767
MDG,2019,54215.57079,30120671.14
MEX,2019,65825.53557,30816543.41
MMR,2019,38309.78841,23500219.67
MOZ,2019,800.7858528,420887.2454
MSR,2019,2.507745089,1288.317438
MTQ,2019,1.489528548,781.6823451
MWI,2019,43.88139947,20092.79572
MYS,2019,120179.5583,94225477.06
NGA,2019,12095.16188,4846339.392
NIC,2019,33913.00407,20156040.25
NPL,2019,192.3617903,125055.3507
PAN,2019,6233.779791,3832648.056
PER,2019,161590.1262,111988577.2
PHL,2019,7585.917597,5167099.725
PLW,2019,3.81508545,3220.911029
PNG,2019,57963.14716,48847588.47
PRI,2019,27.26894159,14385.7165
PRY,2019,50817.50285,20070825.42
RWA,2019,13.83436647,9281.003736
SEN,2019,1.051489272,387.6656003
SGP,2019,15.07421736,11503.46426
SLB,2019,12323.50569,10232123.94
SLE,2019,3542.991734,1638818.096
SLV,2019,62.95088778,36280.9643
SSD,2019,335.5125808,180765.2151
SUR,2019,14013.43573,11485056.02
TCA,2019,3.506012882,632.2076864
TGO,2019,0.229166502,68.97519666
THA,2019,2621.02344,1447916.802
TTO,2019,126.3224154,68109.54667
TWN,2019,57.73656048,30018.51349
TZA,2019,2668.253486,1309537.482
UGA,2019,3334.774294,1461853.546
USA,2019,73.90977906,34759.74951
VCT,2019,0.299774824,172.2080585
VEN,2019,58827.27396,31864316.63
VGB,2019,0.657748605,250.0231917
VIR,2019,0.584905901,211.5633842
VNM,2019,30893.95322,23030316.28
VUT,2019,51.81014507,32011.90554
ZAF,2019,937.5824876,614060.2214
ZMB,2019,2545.443822,1195370.286
ZWE,2019,50.30234706,28960.8617
AGO,2020,8918.346009,4912157.864
ARG,2020,20834.04656,8241539.042
AUS,2020,0.531726404,293.3979663
BDI,2020,26.96953973,14399.58656
BEN,2020,1.68020641,439.6985664
BES,2020,7.199154657,2974.415336
BGD,2020,459.7643155,267785.1561
BHS,2020,4.543708621,670.2961033
BLZ,2020,15950.90677,7983471.356
BOL,2020,276883.4386,128608090.3
BRA,2020,1704091.54,1065073860
BRN,2020,543.6427671,402808.2552
BTN,2020,472.9213702,294757.1
CAF,2020,14741.72511,9604520.933
CHN,2020,1138.711733,595088.3029
CIV,2020,12958.9104,6204124.305
CMR,2020,100294.6772,68419345.9
COD,2020,490612.9512,348187943.4
COG,2020,26295.69526,16957305.15
COL,2020,166485.35,107858458.7
COM,2020,35.86204584,20296.99524
CRI,2020,1279.069956,774111.6988
CUB,2020,305.6866145,101055.9148
CYM,2020,0.436113809,210.9025947
DMA,2020,9.725634407,5650.726006
DOM,2020,1850.218743,795422.644
ECU,2020,19747.36335,15447379.82
ETH,2020,4603.322657,2550192.278
FJI,2020,166.6858574,99888.97907
GAB,2020,10628.721,6804268.482
GHA,2020,14272.16155,6394635.081
GIN,2020,1299.291141,657740.3557
GLP,2020,2.58875289,1479.762432
GNB,2020,507.011751,175101.6614
GNQ,2020,1977.36329,1339732.138
GTM,2020,39451.38186,19758808.96
GUF,2020,3135.62636,2565628.163
GUY,2020,10763.19253,7395666.143
HND,2020,41688.04408,23350033.72
HTI,2020,16.47981032,8281.046834
IDN,2020,270056.6284,207527339.1
IND,2020,20809.32173,11407623.55
JAM,2020,244.4567757,132007.7985
KEN,2020,3545.294735,1473376.165
KHM,2020,62294.60497,39471593.11
KNA,2020,4.046841415,1478.403507
LAO,2020,82239.45662,47615242.83
LBR,2020,31821.55024,15573699.63
LCA,2020,3.139054736,1775.439505
LKA,2020,282.8118662,105366.9886
MAF,2020,1.171710044,515.5207957
MDG,2020,57708.44874,32332189.84
MEX,2020,68423.12576,28127253.36
MMR,2020,44445.07444,27257432.22
MOZ,2020,307.3359434,150145.9159
MSR,2020,0.737451281,320.2485752
MTQ,2020,3.799124654,1966.646095
MWI,2020,146.3386802,63752.44826
MYS,2020,72976.7254,57629153.91
NGA,2020,14586.94907,6106742.838
NIC,2020,52625.89281,29253525.96
NPL,2020,170.4475442,99862.50014
PAN,2020,6592.876237,4009915.807
PER,2020,190199.4741,131489724.7
PHL,2020,7750.901133,5251449.179
PLW,2020,3.815274037,2992.286489
PNG,2020,44864.90989,37353793.31
PRI,2020,27.48971536,15450.84336
PRY,2020,58572.46316,25651321.9
RWA,2020,113.4398045,64499.67133
SEN,2020,0.674929472,251.8935412
SGP,2020,19.07362054,16154.08407
SLB,2020,10457.58502,8785386.178
SLE,2020,2956.891029,1359918.486
SLV,2020,89.96760835,51524.03517
SSD,2020,86.16308394,48653.51777
SUR,2020,11076.47191,9205234.926
TCA,2020,10.01560559,1864.281529
TGO,2020,1.069581622,324.4813474
THA,2020,3573.453703,1901369.024
TTO,2020,145.2015635,78931.3513
TWN,2020,48.62641665,22163.90043
TZA,2020,3466.098368,1670596.218
UGA,2020,3585.096071,1730170.96
USA,2020,39.83882289,17118.11301
VEN,2020,53701.67332,29899709.04
VIR,2020,0.146222963,41.85348229
VNM,2020,32619.89272,23961398.42
VUT,2020,1674.549459,1014267.314
ZAF,2020,879.9271358,543470.8225
ZMB,2020,2143.134178,1009848.188
ZWE,2020,37.88539104,21886.95035
