CountryCode,Year,TreeCoverLoss_ha,GrossEmissions_Co2_all_gases_Mg
ETH,2008,24008.62801,10323556.55
FIN,2008,200192.107,40922084.76
FJI,2008,2387.257111,1252385.079
FRA,2008,86955.39993,40804981.38
GAB,2008,17367.16599,10262838.65
GBR,2008,12505.12979,5168954.156
GEO,2008,745.6179695,267261.2087
GGY,2008,0.252044675,92.65994827
GHA,2008,37848.66471,16558445.08
GIN,2008,21481.36187,8073912.195
GLP,2008,134.8593614,55311.09972
GMB,2008,297.2128362,69109.47875
GNB,2008,3248.361754,1153548.345
GNQ,2008,4821.675874,2987292.284
GRC,2008,21197.20768,3936067.516
GRD,2008,64.18114656,36365.77159
GTM,2008,77172.95991,35172188.44
GUF,2008,5223.395382,3948732.07
GUY,2008,9460.220061,6298548.148
HKG,2008,26.51698052,10526.74395
HND,2008,43299.04955,19448235.56
HRV,2008,3890.747255,1538679.552
HTI,2008,2191.548927,820786.5255
HUN,2008,8911.602985,3290040.872
IDN,2008,1396251.29,981893726.3
IND,2008,85952.75573,41621564.44
IRL,2008,6923.786207,3166197.438
IRN,2008,374.2013381,90313.05859
IRQ,2008,17.80291335,4445.015697
ISR,2008,65.05592308,15406.25014
ITA,2008,15153.61513,4205918.962
JAM,2008,2026.920948,1044630.686
JEY,2008,2.076033521,658.2035098
JPN,2008,40839.3151,17628864.74
KAZ,2008,4548.577746,1006076.846
KEN,2008,19224.20869,8593100.697
KGZ,2008,106.6869543,30752.55343
KHM,2008,83499.46632,49210771.93
KNA,2008,22.80816581,10424.63576
KOR,2008,14022.03191,4292323.216
LAO,2008,80591.8662,42175805.9
LBN,2008,393.7967702,108702.0221
LBR,2008,36172.38479,17732431.71
LBY,2008,5.719577115,1175.82565
LCA,2008,56.11256767,29623.07236
LIE,2008,8.851673785,5141.484754
LKA,2008,6499.718686,2580940.757
LSO,2008,5.786412848,1478.70402
LTU,2008,15203.36586,4728438.769
LUX,2008,983.5287603,530020.0923
LVA,2008,29308.3117,8708945.515
MAC,2008,3.641185762,0
MAF,2008,2.929328065,690.4618836
MAR,2008,3409.465997,972222.8075
MDA,2008,135.1053107,39160.33536
MDG,2008,123502.2673,55750510.54
MDV,2008,6.652925154,86.76954856
MEX,2008,184377.2476,66258913.83
MKD,2008,3960.287253,1362571.958
MLI,2008,105.644876,32337.56102
MLT,2008,0.939207352,223.6445234
MMR,2008,119216.2782,63212150.86
MNE,2008,1429.190371,618993.0088
MNG,2008,56001.45858,10111546.13
MOZ,2008,204759.7038,68328785.4
MSR,2008,6.56391105,3428.379827
MTQ,2008,278.1229154,138540.8176
MUS,2008,188.6357347,90425.27522
MWI,2008,9724.433224,3645965.916
MYS,2008,367972.3269,241558305.2
MYT,2008,42.7912339,22028.396
NAM,2008,33.50885191,6056.883329
NCL,2008,521.7802026,222813.1484
NGA,2008,27470.65874,11631519.43
NIC,2008,53814.34588,27557375.83
NLD,2008,1150.752282,475106.2774
NOR,2008,33815.40052,7831320.196
NPL,2008,2991.812973,1740083.8
NZL,2008,61372.24404,31691576.67
OMN,2008,0.069237457,13.86155209
PAK,2008,1054.172523,407608.5838
PAN,2008,39945.21458,21229852.17
PER,2008,126614.3919,84336759.37
PHL,2008,38702.70455,22863451.37
PLW,2008,64.54485365,50963.30269
PNG,2008,71045.21117,52597189.29
POL,2008,47941.06022,17074288.12
PRI,2008,1215.505162,596119.2085
PRK,2008,18782.93788,5744414.173
PRT,2008,33614.95662,11576615.64
PRY,2008,376342.8295,80386605.4
PSE,2008,2.546264557,594.7822894
REU,2008,15.10035628,6823.962378
ROU,2008,17535.36404,7982435.638
RUS,2008,3047988.078,549260691.8
RWA,2008,1100.630595,543549.4398
SDN,2008,55.47708851,14299.53103
SEN,2008,285.2699202,79741.39007
SGP,2008,35.45650921,13064.65849
SLB,2008,8171.095974,6249858.558
SLE,2008,20924.70928,9395645.764
SLV,2008,3324.58699,1362969.272
SMR,2008,0.39037321,86.12871263
SOM,2008,250.2050474,47267.86032
SRB,2008,3260.221615,1341758.727
SSD,2008,9009.289343,2300742.664
SUR,2008,7510.653751,5534444.784
SVK,2008,13466.11381,6322805.455
SVN,2008,1856.87272,918317.1535
SWE,2008,293690.6352,66254147.34
SWZ,2008,4582.258952,1731204.596
SXM,2008,1.611253979,508.4021158
SYR,2008,834.1577424,244008.4567
TCA,2008,61.23841442,12612.80968
TCD,2008,3402.111485,904424.2724
TGO,2008,1177.750818,411690.6053
THA,2008,80143.31798,41127423.72
TJK,2008,33.11413628,9209.442098
TKM,2008,74.74021833,19129.55798
TLS,2008,832.729144,452499.1875
TTO,2008,1269.898145,649521.8846
TUN,2008,718.2819675,203910.5832
TUR,2008,28891.37388,6441315.476
TWN,2008,2311.267564,1158296.3
TZA,2008,164250.7329,52204966.84
UGA,2008,36925.97898,16250162.62
UKR,2008,53015.86334,19118163.21
URY,2008,23597.19782,13222517.43
USA,2008,2213723.539,882857549.4
UZB,2008,43.5204279,11174.51573
VCT,2008,41.89964469,22257.48815
VEN,2008,120575.1616,48450825.9
VGB,2008,7.015289458,2590.736583
VIR,2008,40.01919435,15508.06008
VNM,2008,108285.7567,64169934.24
VUT,2008,194.0588848,111047.725
XAD,2008,1.396773642,358.9573313
XCA,2008,16.26816692,818.7670992
XKO,2008,1143.161794,509336.0171
XNC,2008,20.18396634,5263.914808
ZAF,2008,81375.56537,43633226.53
ZMB,2008,66180.22112,22283078.01
ZWE,2008,5435.130869,1715189.602
ABW,2009,0.375797838,55.19332645
AFG,2009,70.40549692,20855.91415
AGO,2009,165947.6504,52398675.97
AIA,2009,1.90246758,388.0550849
ALA,2009,675.746188,170188.2623
ALB,2009,1337.340292,545780.6332
AND,2009,2.853299605,1248.492463
ARG,2009,309857.9992,68577210.52
ARM,2009,202.7335175,57718.41437
ATG,2009,61.53009482,21558.67898
AUS,2009,203711.0919,59485047.49
AUT,2009,15887.11456,7724911.803
AZE,2009,371.8340475,109422.8428
BDI,2009,882.7760185,312982.6071
BEL,2009,5176.362959,2686136.863
BEN,2009,4929.158829,1583115.386
BES,2009,0.956144352,19.44308157
BFA,2009,4.531714429,1207.094779
BGD,2009,5624.91051,2770689.132
BGR,2009,6099.640914,2295081.684
BHS,2009,823.9719624,216471.1841
BIH,2009,1296.334775,553602.7575
BLR,2009,35542.67515,11969864.48
BLZ,2009,10264.12716,4525529.859
BMU,2009,0.457064113,170.3076717
BOL,2009,225270.2916,96422356.09
BRA,2009,1817901.233,941143962.1
BRB,2009,13.26493628,4142.80552
BRN,2009,2169.473926,1484703.396
BTN,2009,1175.459352,721220.6195
BWA,2009,41.32463148,7409.823738
CAF,2009,48252.90322,22591152.12
CAN,2009,1550371.987,304249851.5
CHE,2009,2274.492164,1157845.991
CHL,2009,88566.57692,31351948.05
CHN,2009,599603.2269,259179663.9
CIV,2009,108875.8152,50530615.51
CMR,2009,36072.01191,21640217.9
COD,2009,635215.1916,379190255.7
COG,2009,19073.00668,10002771.72
COL,2009,237890.8827,125949340.8
COM,2009,112.2063287,55414.36063
CPV,2009,7.957187264,0
CRI,2009,22464.55477,11697285.61
CUB,2009,16259.9006,5385479.127
CUW,2009,4.664949847,992.1908127
CYM,2009,29.88331568,8434.421571
CYP,2009,56.43821077,15469.73514
CZE,2009,13514.29448,6368636.384
DEU,2009,28761.54305,14149088.54
DMA,2009,73.78040032,42494.58795
DNK,2009,6645.67895,2041794.206
DOM,2009,13966.84286,5674334.315
DZA,2009,10467.27357,3130000.691
ECU,2009,57646.3496,33645733.65
EGY,2009,59.56834375,12712.6762
ESP,2009,67544.77998,23908983.49
EST,2009,18822.74067,5087473.635
ETH,2009,29279.02031,12921121.76
FIN,2009,176320.2607,34468066.73
FJI,2009,1790.739824,959993.4484
FRA,2009,67053.59918,29018585.09
GAB,2009,18252.22194,11514189.87
GBR,2009,37709.69901,14184216.59
GEO,2009,448.3663809,165227.1311
GGY,2009,0.80613844,261.1380044
GHA,2009,38252.52539,17764234.06
GIN,2009,23388.00517,9016002.727
GLP,2009,118.3236839,49152.55175
GMB,2009,8.991778087,2295.880401
GNB,2009,7963.973504,2779798.414
GNQ,2009,5684.844643,3579726.208
GRC,2009,6564.26725,1621324.318
GRD,2009,93.76963414,55368.9091
GTM,2009,86944.43168,40045979.57
GUF,2009,2861.953997,2194718.61
GUY,2009,8267.026506,5336860.278
HKG,2009,50.10995732,20673.32393
HND,2009,51514.12911,25118756.03
HRV,2009,2902.639756,1200809.771
HTI,2009,2464.671315,986310.6587
HUN,2009,10072.46724,3786858.737
IDN,2009,1944963.172,1335581407
IMN,2009,47.11863735,15512.36309
IND,2009,79202.84904,37555590.56
IRL,2009,7230.723851,3366281.547
IRN,2009,191.2876192,47923.62146
IRQ,2009,15.79663199,3765.758552
ISR,2009,93.0957598,21994.90711
ITA,2009,14792.7007,4446014.23
JAM,2009,3538.281777,1785023.525
JEY,2009,1.265435702,491.4903521
JPN,2009,40894.99086,17902947.31
KAZ,2009,6432.647498,1796031.596
KEN,2009,17696.12609,7252507.508
KGZ,2009,201.2159922,62588.40486
KHM,2009,121021.3658,68572405.99
KNA,2009,33.76806495,14534.1906
KOR,2009,16415.8599,5257369.905
LAO,2009,145564.2093,77250071.5
LBN,2009,340.4467987,94901.04573
LBR,2009,75135.89504,37370293.83
LBY,2009,5.523105195,1149.635605
LCA,2009,54.9228842,29022.53762
LIE,2009,4.687999058,2554.214456
LKA,2009,13974.77009,4608318.802
LSO,2009,4.287702217,920.8348095
LTU,2009,14407.62948,4553225.502
LUX,2009,216.4001089,117122.5025
LVA,2009,34916.22387,10791848.81
MAC,2009,2.284762831,44.11947506
MAF,2009,0.659094748,231.3857591
MAR,2009,1197.397587,332817.7355
MDA,2009,187.7122692,53873.3126
MDG,2009,136536.7714,65026078.03
MDV,2009,5.125170641,216.3273839
MEX,2009,281232.4493,99932046.26
MKD,2009,4300.738317,1688893.31
MLI,2009,157.6952096,47708.98891
MLT,2009,1.564504503,397.766281
MMR,2009,216305.7758,115653750.3
MNE,2009,565.1699342,241031.7407
MNG,2009,81792.55041,13180231.06
MOZ,2009,217493.3896,73861193.02
MSR,2009,4.867550672,2593.708155
MTQ,2009,199.2454057,102481.4285
MUS,2009,241.8571806,111664.6611
MWI,2009,4030.387954,1452367.46
MYS,2009,622780.3721,432199096.5
MYT,2009,5.704664285,2795.196788
NAM,2009,85.37597753,15646.34795
NCL,2009,975.7904923,394687.071
NGA,2009,25289.81782,10712992.68
NIC,2009,83097.23566,44290957.49
NLD,2009,1559.085973,651541.4162
NOR,2009,23316.51938,5475105.91
NPL,2009,5524.069591,3060096.733
NZL,2009,59613.13351,32414364.35
PAK,2009,920.7646923,325232.7318
PAN,2009,36946.83689,19435902.08
PER,2009,177914.326,114836883.1
PHL,2009,60889.62031,35325679.34
PLW,2009,30.21298275,23707.07492
PNG,2009,49210.43941,35593964.47
POL,2009,46925.78427,16797177.79
PRI,2009,952.6811919,477344.5059
PRK,2009,13113.70031,4090655.365
PRT,2009,39859.83057,13685039.86
PRY,2009,353183.6793,73595377.96
PSE,2009,1.244830224,265.0241348
REU,2009,187.1870171,97023.46132
ROU,2009,16176.93283,7342380.737
RUS,2009,2111630.67,439179002.8
RWA,2009,1381.965457,705820.0072
SDN,2009,81.32070754,21215.02428
SEN,2009,160.8732679,44136.43243
SGP,2009,177.0473151,72616.73521
SLB,2009,6034.538307,4452759.683
SLE,2009,30546.33283,13784555.06
SLV,2009,4283.706821,1802826.753
SMR,2009,0.11155957,24.37661034
SOM,2009,307.1147457,63610.81499
SRB,2009,2506.968521,1135101.376
SSD,2009,8057.779471,2186710.583
SUR,2009,7362.475244,5310473.285
SVK,2009,11236.96289,5225354.53
SVN,2009,1951.304237,1012087.106
SWE,2009,208234.7822,48689666.96
SWZ,2009,10654.20484,3946734.966
SXM,2009,2.929710438,906.1128952
SYC,2009,0.151819992,21.9559298
SYR,2009,130.9067774,34084.71703
TCA,2009,105.5949212,21457.34433
TCD,2009,1065.523055,288471.4643
TGO,2009,5579.997542,1902372.893
THA,2009,132690.267,68953590.8
TJK,2009,34.04102614,10004.96905
TKM,2009,12.98584265,3256.720016
TLS,2009,2633.964071,1456745.148
TTO,2009,1377.155902,710024.6154
TUN,2009,981.7533323,296304.6964
TUR,2009,28108.25361,6768471.463
TWN,2009,8161.887539,4522710.128
TZA,2009,143354.4568,45485186.1
UGA,2009,23293.00075,10162049.37
UKR,2009,48322.46427,17650848.08
UMI,2009,0.073094672,0
URY,2009,19279.78332,11735783.67
USA,2009,1608980.963,634499515.5
UZB,2009,96.40260709,24636.00111
VCT,2009,29.89848461,16342.58622
VEN,2009,142405.7706,57948965.93
VGB,2009,5.188663247,2225.828158
VIR,2009,86.32896581,32275.10049
VNM,2009,137716.233,85473171.88
VUT,2009,1096.266946,618581.799
XAD,2009,2.986785605,885.0065864
XCA,2009,7.276171761,243.4169171
XKO,2009,777.0112119,387226.7663
XNC,2009,21.1310787,5524.879081
ZAF,2009,67278.37208,39553830.63
ZMB,2009,117826.6622,43907252.69
ZWE,2009,19401.97113,6189937.89
AFG,2010,87.72845281,24770.47164
AGO,2010,159806.0913,52559227.83
AIA,2010,0.439017861,91.975254
ALA,2010,633.7402828,165897.9905
ALB,2010,655.7933438,265102.0168
AND,2010,1.083722139,598.5049924
ARG,2010,413230.8224,93372357.02
ARM,2010,162.1726243,56180.6765
ATF,2010,6.334069089,0
ATG,2010,19.13647801,6422.071071
AUS,2010,290725.4987,49722787.82
AUT,2010,16712.86378,7975788.104
AZE,2010,549.6000884,161590.2253
BDI,2010,1904.664687,710016.9418
BEL,2010,10909.02127,5702575.07
BEN,2010,529.2388362,175906.2509
BES,2010,2.422487293,47.14866359
BFA,2010,6.957261039,1835.907066
BGD,2010,4667.802143,2296430.083
BGR,2010,3569.08976,1415610.508
BHS,2010,400.6439928,104343.9423
BIH,2010,910.6377057,435860.7955
BLM,2010,0.293202837,82.00199403
BLR,2010,35754.09729,12318349.7
BLZ,2010,9765.615118,4407553.27
BMU,2010,0.914107481,291.1093796
BOL,2010,451759.1743,206149259.3
BRA,2010,2688896.176,1385966799
BRB,2010,17.46198449,5710.081195
BRN,2010,966.9865201,694413.9417
BTN,2010,4353.621654,2584815.05
BWA,2010,30.49984232,6265.368266
CAF,2010,48554.30071,23629015.77
CAN,2010,2104876.435,374392738.8
CHE,2010,1737.945462,907213.2377
CHL,2010,91495.54346,33981056.19
CHN,2010,627825.8802,267556743.4
CIV,2010,92491.85757,42456754.45
CMR,2010,57991.86698,31761020.69
COD,2010,810712.3887,474273158.7
COG,2010,44665.2334,25410825.74
COL,2010,197067.4213,110214983.8
COM,2010,92.29998246,48228.32504
CPV,2010,0.892166426,0
CRI,2010,13145.26709,6830702.57
CUB,2010,8608.089255,3092283.316
CUW,2010,1.729851275,365.6596567
CYM,2010,39.79336772,11391.57325
CYP,2010,63.95480702,17222.36434
CZE,2010,15441.63525,7354434.5
DEU,2010,75677.99611,38914374.02
DMA,2010,92.12036731,53243.167
DNK,2010,4427.723897,1416540.279
DOM,2010,14102.67579,5980439.628
DZA,2010,2605.623817,762486.2871
ECU,2010,33772.34545,21698149.03
EGY,2010,98.18230588,22011.11051
ESP,2010,56093.42215,21242898.08
EST,2010,21496.37884,6063252.661
ETH,2010,20184.15652,9233796.241
FIN,2010,167507.2792,35508217.5
FJI,2010,2346.764318,1307823.804
FRA,2010,143265.2096,62437836.69
FSM,2010,76.66233752,54209.55472
GAB,2010,10674.18386,6524941.014
GBR,2010,28469.2259,11992729.2
GEO,2010,818.5918274,299376.5062
GGY,2010,0.151174032,62.3404875
GHA,2010,19500.00367,8800164.269
GIN,2010,16045.58987,6106122.658
GLP,2010,127.3858969,54666.09048
GMB,2010,23.82726274,5095.436524
GNB,2010,4900.406656,1788401.736
GNQ,2010,6592.942459,3944153.131
GRC,2010,7785.29902,1623507.613
GRD,2010,159.5560714,91890.29004
GTM,2010,59668.37394,28067403.67
GUF,2010,3205.635088,2462159.192
GUY,2010,10098.88591,6567175.016
HKG,2010,12.89914447,5402.356345
HND,2010,46085.25513,22602147.24
HRV,2010,3499.248261,1563497.352
HTI,2010,2084.361177,841048.7917
HUN,2010,11255.48786,4338379.674
IDN,2010,1279331.975,972887915.3
IMN,2010,49.95639642,18030.09766
IND,2010,51317.10632,24759362.95
IRL,2010,3854.678751,1783331.184
IRN,2010,195.7900676,48812.72691
IRQ,2010,13.41544112,3404.423857
ISR,2010,89.07957605,21979.41526
ITA,2010,15806.37682,4909878.094
JAM,2010,2364.948067,1200822.541
JEY,2010,7.340422355,2993.753747
JOR,2010,0.065306392,12.12443921
JPN,2010,35745.32473,16033417.22
KAZ,2010,3108.915856,1050606.17
KEN,2010,22693.01006,10740609.82
KGZ,2010,260.9738158,84768.24369
KHM,2010,237881.9133,135297610.7
KNA,2010,18.53841191,8883.155149
KOR,2010,14425.15152,4943979.235
LAO,2010,167107.9998,89563881.36
LBN,2010,115.1806402,31683.6251
LBR,2010,20357.66583,10461287.97
LBY,2010,9.414285433,1998.762693
LCA,2010,99.84201268,52471.78467
LIE,2010,2.791921383,1621.46129
LKA,2010,7230.756199,2502593.549
LSO,2010,3.77271354,1037.450543
LTU,2010,21666.89043,7022169.682
LUX,2010,880.4352557,494887.2679
LVA,2010,48507.10998,15314633.14
MAC,2010,0.571166889,0
MAF,2010,0.512617015,200.5527241
MAR,2010,988.077067,279687.9403
MDA,2010,176.751139,52738.76768
MDG,2010,107218.8916,49067474.31
MDV,2010,3.135726146,108.0385651
MEX,2010,166728.9135,63097747.5
MKD,2010,2223.215056,914272.5449
MLI,2010,53.89056149,16841.58579
MLT,2010,0.626002233,159.9921162
MMR,2010,169913.2752,91908623.21
MNE,2010,210.939334,94500.56638
MNG,2010,8764.403873,1808288.369
MOZ,2010,194545.3857,69500878.19
MSR,2010,109.302041,61387.36691
MTQ,2010,75.36671357,40131.58939
MUS,2010,23.26746884,11489.71714
MWI,2010,3981.955543,1415090.938
MYS,2010,430607.479,258052905.9
MYT,2010,31.90512951,15571.52389
NAM,2010,26.96556648,5762.170791
NCL,2010,550.4216422,227024.2839
NGA,2010,32782.06424,14846525.44
NIC,2010,212519.5892,112271122.7
NLD,2010,3403.342056,1439424.646
NOR,2010,40128.9106,9685847.156
NPL,2010,2347.698601,1337968.614
NZL,2010,56121.87428,31276231.55
PAK,2010,720.2208582,262577.3734
PAN,2010,15402.50593,8680305.003
PER,2010,142324.1422,93132758.99
PHL,2010,102649.4323,59144184.54
PLW,2010,32.72961264,24616.30051
PNG,2010,68761.27147,50922780.74
POL,2010,71835.17455,26641926.17
PRI,2010,595.2798262,311780.0328
PRK,2010,19020.61973,6124457.693
PRT,2010,48401.15284,15929932.08
PRY,2010,442300.4144,96645399.37
PSE,2010,1.310659812,330.2566379
REU,2010,223.3669453,111494.724
ROU,2010,17781.76487,8285383.625
RUS,2010,1859534.729,450407082.8
RWA,2010,2449.768497,1159417.119
SDN,2010,41.83875765,11425.38475
SEN,2010,153.8253932,42953.5253
SGP,2010,43.99259687,17804.55936
SLB,2010,6418.017872,4824213.739
SLE,2010,8782.214514,3967657.238
SLV,2010,2873.017717,1194965.178
SOM,2010,139.6464292,31396.78294
SRB,2010,2461.868685,1115085.555
SSD,2010,3879.410411,1214439.472
SUR,2010,7000.397415,5298795.802
SVK,2010,17103.91757,8340911.023
SVN,2010,1433.951353,730197.8275
SWE,2010,263602.4248,61363397.22
SWZ,2010,6660.339483,3324323.637
SXM,2010,0.219730671,73.85473756
SYR,2010,240.5329666,74456.62799
TCA,2010,38.4186888,8785.40001
TCD,2010,254.6524739,70265.37357
TGO,2010,514.1051344,198960.2356
THA,2010,134984.3093,70942338.46
TJK,2010,10.85788965,3392.187068
TKM,2010,8.873221636,2362.184962
TLS,2010,649.0107169,370316.9175
TTO,2010,3406.833391,1814649.359
TUN,2010,398.0397192,121987.8135
TUR,2010,17007.96514,4563982.915
TWN,2010,2459.821989,1313034.707
TZA,2010,138486.4105,47269938.88
UGA,2010,34149.41893,17220730.13
UKR,2010,52441.05515,20357376.33
URY,2010,17826.26894,12357256.79
USA,2010,2167662.188,769836416.2
UZB,2010,31.92424279,9938.246879
VCT,2010,65.79194187,36573.6998
VEN,2010,101285.5821,45774472.99
VGB,2010,3.946225116,1736.09945
VIR,2010,21.34495411,7930.910906
VNM,2010,174256.1939,105658430.5
VUT,2010,307.6289117,175130.2732
XAD,2010,0.127113335,33.73074624
XCA,2010,21.92282945,903.8326418
XKO,2010,468.2772286,231975.1363
XNC,2010,9.773423312,2697.176589
ZAF,2010,61758.75127,39378017.57
ZMB,2010,173983.6323,67699618.35
ZWE,2010,6635.29841,2185121.907
AFG,2011,112.9550622,35341.76786
AGO,2011,182927.9155,56678414.55
AIA,2011,1.024562784,203.2453287
ALA,2011,465.8224431,127698.3523
ALB,2011,1188.248196,380639.3454
AND,2011,0.913257606,455.0807582
ARG,2011,499187.1777,108749518.9
ARM,2011,173.9885745,58788.07927
ATG,2011,25.83647597,8606.242381
AUS,2011,121315.7073,44141536.32
AUT,2011,18089.76136,9258465.442
AZE,2011,147.4556886,42998.54372
BDI,2011,960.5865305,382522.6885
BEL,2011,5016.268619,2698506.316
BEN,2011,654.6675256,255708.8617
BES,2011,8.809001752,113.5653385
BFA,2011,15.31876527,4150.740842
BGD,2011,4181.292614,2146217.002
BGR,2011,3331.690642,1337834.14
BHS,2011,624.7938525,171842.0145
BIH,2011,970.6150882,442537.2304
BLR,2011,45367.01353,16089509.22
BLZ,2011,26368.89338,13023551.65
BMU,2011,0.130451297,45.03865261
BOL,2011,330239.2107,144096683.1
BRA,2011,1923363.695,1035820338
BRB,2011,18.13697373,6935.8866
BRN,2011,2620.363235,1957783.262
BTN,2011,1090.993589,619021.7442
BWA,2011,21.43335793,3806.151763
CAF,2011,49140.1549,22731312.93
CAN,2011,2160700.601,366201634.2
CHE,2011,1939.854318,1092564.214
CHL,2011,99349.74402,37128158.91
CHN,2011,598586.6214,269006637.9
CIV,2011,124683.4927,58149691.24
CMR,2011,27651.74511,15608157.18
COD,2011,429540.0787,250689357.3
COG,2011,28374.34432,16309496.49
COL,2011,189829.019,106959640.8
COM,2011,122.6120992,61026.65653
CPV,2011,16.40944346,0
CRI,2011,10495.8143,5503037.608
CUB,2011,16312.75171,5578912.084
CUW,2011,1.354661964,396.9289453
CYM,2011,39.77471242,11889.27111
CYP,2011,118.5263928,32962.56786
CZE,2011,21853.28487,10314661.77
DEU,2011,34271.55205,16745618.78
DMA,2011,44.46318315,25825.88238
DNK,2011,3132.382287,1025576.167
DOM,2011,12960.42198,5465333.313
DZA,2011,8344.084462,2529014.979
ECU,2011,43630.40737,29137108.6
EGY,2011,102.6233366,22878.38088
ESP,2011,39325.56851,15451179.19
EST,2011,27199.28505,7848467.679
ETH,2011,15462.73448,7178464.069
FIN,2011,159354.7009,33397493.02
FJI,2011,552.8023927,295802.4499
FRA,2011,64074.31686,30168411.07
GAB,2011,18160.65516,10896022.33
GBR,2011,22656.55517,10358207.29
GEO,2011,539.7143638,188907.7767
GGY,2011,0.504209012,204.0579709
GHA,2011,36242.63011,17069018.61
GIN,2011,27637.96099,10161282.54
GLP,2011,73.90693009,33480.55401
GMB,2011,30.422627,6517.601274
GNB,2011,4283.911161,1625698.149
GNQ,2011,7706.364529,4819660.871
GRC,2011,6198.616502,1461300.008
GRD,2011,40.18600682,24186.8282
GTM,2011,40586.90124,19719958.67
GUF,2011,2708.796845,2099746.758
GUY,2011,8362.988172,5697385.466
HKG,2011,15.46864002,6030.283959
HND,2011,52571.55293,25546323.23
HRV,2011,2918.689848,1252523.031
HTI,2011,2564.210033,1000258.903
HUN,2011,8225.275769,3178681.46
IDN,2011,1543628.923,1156123067
IMN,2011,12.03946139,4487.580697
IND,2011,88460.35915,42012342.77
IRL,2011,3108.828269,1506827.09
IRN,2011,238.9121501,59592.21843
IRQ,2011,3.290135532,853.0012255
ISR,2011,1065.392352,148089.8055
ITA,2011,11450.62657,3575471.418
JAM,2011,2385.22242,1247633.041
JEY,2011,3.188722276,1423.997256
JPN,2011,35955.32689,16402162.42
KAZ,2011,4852.338243,1719998.025
KEN,2011,17299.75727,8229422.169
KGZ,2011,111.9822805,36917.97961
KHM,2011,192154.6655,123069660.5
KNA,2011,12.35880576,6083.393798
KOR,2011,11709.67902,4082994.945
LAO,2011,130932.9584,69416271.06
LBN,2011,139.409047,39353.2956
LBR,2011,34444.33602,17223500.06
LBY,2011,9.487611197,2131.296698
LCA,2011,61.57842812,34238.00265
LIE,2011,1.84293668,1098.242733
LKA,2011,14736.92208,4963400.508
LSO,2011,3.354078545,964.9641429
LTU,2011,21735.15551,7492079.611
LUX,2011,447.8086715,254347.0538
LVA,2011,44737.56113,14568723.04
MAC,2011,0.713975236,0
MAF,2011,9.520155042,3468.261019
MAR,2011,3392.461738,999143.6486
MDA,2011,186.8124952,54064.12992
MDG,2011,162323.482,81491906.62
MDV,2011,10.56215889,416.0958545
MEX,2011,186771.2996,71418353.14
MKD,2011,2156.632677,908418.7463
MLI,2011,165.7856628,49653.66682
MLT,2011,1.438825873,392.3222908
MMR,2011,135716.3642,74367681.14
MNE,2011,494.3156,207095.6618
MNG,2011,3550.509212,864875.4098
MOZ,2011,150242.3884,49774531.6
MSR,2011,6.34311255,3657.879562
MTQ,2011,152.9927397,80321.40902
MUS,2011,487.3194964,208243.1214
MWI,2011,8216.209944,3405584.532
MYS,2011,463078.372,296257529.5
MYT,2011,2.327297514,1005.17693
NAM,2011,70.90416643,12441.0295
NCL,2011,709.1568659,308445.9147
NGA,2011,53891.48864,22336085.55
NIC,2011,43289.75705,23967919.47
NLD,2011,1155.291881,498810.4225
NOR,2011,32768.91954,8022036.991
NPL,2011,2816.45997,1584741.293
NZL,2011,59943.05383,34775911.13
PAK,2011,463.384443,186074.3363
PAN,2011,23104.0935,12885849.46
PER,2011,125265.0905,81499813.9
PHL,2011,33252.86178,20331820.55
PLW,2011,30.59188478,23608.89208
PNG,2011,53046.45901,40009044.72
POL,2011,56650.18083,21662555.33
PRI,2011,1227.7625,617698.3563
PRK,2011,5431.467607,1793362.09
PRT,2011,26672.76359,9489842.093
PRY,2011,457195.7334,104324547.2
PSE,2011,0.261357318,60.05628022
REU,2011,562.4162711,252738.7432
ROU,2011,16927.42175,8037283.188
RUS,2011,3021470.531,583238396.8
RWA,2011,925.9345725,517937.0987
SDN,2011,205.2396583,53278.26663
SEN,2011,116.8420487,33488.84518
SGP,2011,73.9111539,29836.2254
SLB,2011,5860.705993,4397584.36
SLE,2011,33929.46108,15232026.4
SLV,2011,3242.219007,1403737.659
SOM,2011,184.5080426,38779.99798
SPM,2011,0.053029116,0
SRB,2011,2210.161611,1031184.869
SSD,2011,9011.574753,2811668.197
SUR,2011,5696.75455,4400586.648
SVK,2011,11543.84555,5497117.273
SVN,2011,1436.134584,746585.1789
SWE,2011,205317.1504,51049501.11
SWZ,2011,2621.924535,1197610.985
SXM,2011,2.563523423,864.4285658
SYR,2011,155.8983513,46288.3257
TCA,2011,14.59910543,3724.887417
TCD,2011,920.0001788,250340.2071
TGO,2011,1255.77898,528637.6374
THA,2011,94544.69378,48485269.77
TJK,2011,20.20170652,6155.304027
TKM,2011,16.51523348,4479.276717
TLS,2011,1463.476667,771522.8776
TTO,2011,374.7194797,209548.4985
TUN,2011,2203.890028,671678.9583
TUR,2011,23887.92723,6454627.592
TWN,2011,1461.486996,753401.5187
TZA,2011,137805.3347,46020709.47
UGA,2011,65067.31794,30789593.93
UKR,2011,60355.87402,24058002.42
UMI,2011,0.146197626,0
URY,2011,28001.41284,20214472.03
USA,2011,1663692.304,691982129.8
UZB,2011,33.41626008,9447.819501
VCT,2011,30.42107748,16641.19079
VEN,2011,74441.21989,32630530.74
